userId,bu,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49
11,0.2586869208766098,0.06800032251689889,0.22882944539819164,-0.11143698883383522,-0.010951416231369334,-0.08985415266571002,-0.08254263920004416,-0.006722299657225968,-0.019702181797777742,0.05081391927189421,-0.09942057263958909,0.07983666734120516,0.024431584865200112,-0.12199352270023354,0.0027426503346521386,-0.11712552374387539,0.09418716615773243,-0.055896287255641344,-0.0685910729133206,-0.09157761084342779,-0.024994338356507034,-0.12896114118323893,0.0460924263933594,-0.01527122346355923,-0.02380997806253253,-0.04618012864258423,-0.2356270722382849,-0.16256644431833564,0.05404215013691434,0.060526409909001024,-0.14367693124686406,0.12557471491597574,-0.10831253774796451,-0.01456710807046563,-0.12067378368360973,-0.008545119351988942,0.057448127510992396,-0.0781758340988696,-0.017536273477074368,0.061270153862422815,-0.02649912752187539,0.021908576265036252,-0.15263883718698787,0.06581861256233672,0.2133383608828759,-0.35455900359523856,-0.006772915943609604,0.056560645798599915,0.03991794353534872,0.14608573223179086,-0.13928975616251305
12,0.9019061260013924,0.03909563306528407,-0.13506265190268116,0.18009271567771956,0.05299279737276345,0.051906934328562075,-0.06137838944009049,-0.021083290766086296,-0.1060171384496812,0.02359375952428419,-0.08915510328492113,0.05247839037842359,0.19655915604495258,0.08023862391037997,-0.09652186542246337,0.10174701963112585,-0.06990517328763465,-0.2563691325624765,-0.10199810273167102,-0.15113597273091803,-0.021907834156090985,0.026356702219398138,0.18305070837122267,0.025044020495411504,-0.00741817606424206,0.16231395033846777,-0.21557325457607648,0.07230158592333776,0.07790874412034873,-0.1863597936208327,0.15199545067838854,0.029732311291712298,0.0014757659764142788,0.07457792174661833,0.25184588492845195,0.005299341173259842,0.06684043442456851,-0.07530174294718964,-0.14183907235913773,0.005776882709808804,-0.12876632052913103,-0.008302148151642659,-0.031064300349280236,0.018538103492819744,0.05045719613681066,0.11285976019430685,-0.03494562535472332,-0.007956695617656412,-0.06860185871186314,-0.0033792279754370283,-0.0024987280496344905
13,0.1316754204306412,0.07985882933500416,-0.08549293774793414,0.09169119913052363,0.07559721116684569,0.04961875518682273,0.18214376360393306,-0.022689972506090207,-0.10818239680069376,-0.19623160117072136,0.16075485828715613,0.05059572508400147,0.06886918094386103,0.04930366734161858,-0.12792967080507464,0.3013590146323336,-0.03742372343318485,-0.005425450741597456,0.11159332315442648,0.044706132917911375,0.011423628925753961,-0.03872915330442456,0.036086432198231766,0.15243451637598765,0.10164403999052547,0.2571076450903904,0.1025439101447763,-0.15063032217352207,-0.07067556147672208,0.009884624189450051,0.05060232095513572,-0.1372702155265989,0.1524383607714936,0.03495200636222326,0.030084765559821716,-0.1450042214336498,-0.11036225634358515,0.058258225442662556,0.032566514111602524,-0.0824414085599882,-0.16224499947877813,-0.05394546492367958,0.18737110065782858,-0.035906294290143324,-0.24176881886315757,0.032193214228142586,-0.0018243238379497023,-0.29776287418588815,-0.04938041237494539,0.017760490811147576,0.1441916513227069
14,-0.06891382988176274,0.12372140591351304,0.07294728560931908,-0.006983516241005054,-0.09596163105900618,0.417085429668146,0.11238871593384865,-0.1465828822375883,-0.0031275174388899797,0.027334995168493425,-0.03239990980927949,-0.07683797622939206,-0.10231605571999865,-0.12710611417443182,-0.02244728475846234,-0.06406421767080321,0.02003727952537038,-0.11212804925546647,0.13318235842509546,-0.39276463408494783,0.07915946473665895,0.1445323176166326,-0.13304687891367153,-0.024810744212953227,-0.10007673939067627,-0.10487305345386604,-0.09128822746866196,-0.14807514781268039,0.20861162886156043,0.07883795075374878,0.06592647209392516,0.08556345703091348,-0.23391750127273814,-0.07651351258999084,0.04996723778340175,-0.03384630100060787,0.23192765841512258,0.018979712648774082,0.04683610532420495,0.09551098418264431,0.07261678454102712,-0.08695740618536042,0.21177075715436658,-0.06866357460039152,0.16735775021344554,0.01649858026766279,-0.03108048490313091,-0.013646217489060388,-0.1385205099761686,0.1008383823776021,0.017213212165076243
15,-0.3095283230534648,-0.031425948821445004,0.10804772065466729,-0.20278945130414477,-0.18059352722291688,-0.3594799781242856,0.06526264907610377,-0.09358508980838501,0.2779219616882728,-0.24376744253373778,0.3275108779682498,-0.048033893172030814,-0.27924894262826344,-0.06311302008303267,0.11631071012532523,0.00520093605780238,0.05575812100011548,-0.041941461996945845,-0.0071421481429050785,-0.07434191944119575,-0.05755105427260175,0.1022805582826759,-0.10882287738291471,-0.12471964740004671,0.07745584942393595,0.12088478324743103,-0.04313139266740757,0.07030366855493503,0.15139692190106105,-0.07940411452553937,-0.036520072389032994,0.01918383125054144,-0.10315429921165611,-0.24768152829804374,-0.13777258734234998,0.09866195676665003,-0.0013284010988861869,0.21239878073038398,0.1404115915589683,0.17866682448543,-0.009004849169364447,-0.13428459049876282,-0.2777814833265609,-0.17756559864775187,0.061927006309696574,-0.14580271050180654,-0.3536498219262028,-0.10195925421437983,-0.09625315938925047,-0.2424837862388414,-0.315330049772513
16,-0.2602070739446287,-0.05307337513929736,-0.12346414595690494,0.004215361542540058,0.03287905648314888,0.07756652557507028,0.18879810177520012,0.013713364972756912,0.06496364401500423,-0.11694662669602623,0.06955338139762293,0.07846668698280222,0.12073663047287089,0.16792038804967596,0.039759173997236635,0.09561667664150265,-0.04480095884649346,-0.013418593781127714,0.2236523710819803,-0.013080197371205877,0.12300216769042112,0.09764171343348943,-0.048947850541324105,0.0034393570128593543,0.0980212764776583,0.02140248304693517,-0.20348940705032525,-0.04651106743020985,-0.08378160529799465,0.10282020375432999,-0.002018972786806539,0.08819437118650633,-0.2203403626728257,-0.005763609187771344,0.09989643396412513,0.10324384274003859,0.08899951072236913,0.09000907928789736,0.049883441265195894,-0.004493404209703997,-0.20033014597584212,0.03256939192409136,0.10998205792811239,0.0795243117749983,0.018579626989809323,-0.13695501150181935,0.12768513908203366,-0.09533986380435297,0.10565921760693965,0.02987266391477191,0.021942712207626554
17,0.19254715563330133,0.08041164282809384,-0.001456246948169019,-0.0753732576553304,0.0032126617934316835,-0.13751827242986675,-0.022968570429973346,0.03429334995845652,-0.07866994567287494,0.12570894043643688,-0.0028341674850086225,-0.10510482866605295,-0.017757130776766456,0.13827911369591042,0.0009422284512749102,0.07123126402172725,-0.06916057818642685,0.05320293477600458,0.056178090318490366,-0.0324319955219316,0.07296966965492864,0.028222492784847637,0.1259338740605922,0.21005106176885965,-0.0006710517924263264,-0.06261594250951974,0.1368176711813385,0.17335921452535077,-0.036508807643155,0.01303513593368795,-0.038807442809978845,-0.15171426201188268,-0.010585937896054668,-0.05710641379735322,-0.1375683262809089,0.004524581742621085,-0.05161923810747088,0.14931024510655116,-0.061238880185685074,0.055505977224036156,0.017600560429576206,-0.030868206541160525,0.042991329108032335,-0.15233779227059316,-0.0007393915493971315,0.06700984407726536,-0.024463998874142703,0.08717077951669489,0.16938822519512411,-0.07745571136822851,-0.12165358043773654
18,0.061043365297175974,0.006287522919998619,-0.007015590645305487,-0.025173852839794356,0.09652789641195061,0.0417027829493996,0.009202601386147787,-0.04622165292875868,0.1915220153550563,-0.0054861556495061515,0.010020895841726751,0.0966493501682761,-0.12444040555851717,0.11752101435600953,0.061614253363097546,0.08572294604247653,-0.12474717472696775,0.0581335644197824,-0.06524483006056467,-0.04012914507671036,0.11090827953131936,0.014946856445486913,-0.16296922573410225,-0.06935544676542484,0.01650299072130143,0.06175528700849584,0.035930234735609384,-0.11990671837302322,0.041953248232888034,-0.14294935474591638,0.10034518824150102,0.10883262997010042,0.06330566769125813,-0.017244428922821704,0.012154609142565952,-0.09166581708860728,0.12167520449078026,0.009229976781421345,0.03218414392061711,0.045467449069393415,0.09685447823671414,-0.0006608042268160619,0.11689585266613817,0.07800738564615017,0.013516041813513104,0.041187261710066876,0.04145888183316031,0.05311325071796459,-0.008897213161859605,0.1434895796223316,-0.06443739944324875
19,-0.8128174499398079,0.15815055989058008,0.30105602483689037,-0.003727900188696019,0.323730902931703,-0.14359836513838514,0.023131594298533543,-0.18715250285435572,0.020918671942130488,-0.1282816008970127,0.11748894516907468,-0.1936410576962888,0.06478388579561073,0.10094898477551716,0.08928891820763873,0.1480407819000111,-0.16008343323104435,0.11453273839271558,0.1109425366106079,-0.3204943617099919,-0.2948208803240941,-0.0993256180856975,-0.0457117570583108,-0.1744294581399003,-0.0411805258765433,-0.09058138842255319,-0.28516995897458325,-0.08762613199998281,-0.1426788568850356,0.3670267070779172,-0.2600618383642882,-0.10429514869094203,0.05300431714602479,-0.24545680686031163,-0.4062542175457604,-0.01304557891659011,0.0332751626579325,-0.1821914574220492,0.04413206851218363,0.0698642132428431,-0.2106110987097095,0.18707249350178676,0.10651726434572556,-0.17062379757750162,-0.26511107419191837,0.02814086540547471,-0.31721486028465634,0.028336406977465506,0.04942025405109975,-0.0003391443691001509,0.1628577176339452
20,0.007232122513934776,0.06384565371297715,0.293238420624114,-0.35035154498352333,0.1938202459167829,-0.26169405065819296,0.1898848430482821,-0.06099881705654841,0.2083738839030891,0.23864442392743931,0.06264413033025787,0.15086225184236654,0.504879952437846,0.17753873962126848,0.20620273313905857,-0.06098276613944312,0.3046204240192516,0.033974865175608646,-0.02257907107725491,-0.016530348847730893,-0.25218731934657607,-0.16573353561336238,-0.169729981548711,0.11470786009818297,0.006182555346377962,-0.5682686804481373,-0.36724485773617116,-0.09196983040494386,-0.19178401193491645,-0.1938845173009022,0.14283986722020323,0.24444170235092463,-0.019517574633180167,-0.18957688276900123,0.2793250069121431,-0.16454999924687277,-0.4206757844301345,-0.30180856593827027,0.10982512039313834,0.09993493799122821,0.03272112375776271,-0.0813639274884982,-0.1000321361118341,-0.01902859856399584,-0.3059763789496028,-0.19245858594901846,0.07657909076618441,0.037802271211533914,0.041466339336942985,-0.06188595910193402,0.013528816882154118
21,-0.3700452046444106,0.22330461389332817,-0.05629685462234736,-0.08290564667521473,-0.34642105483825747,0.1822343657119986,-0.17846792857526583,0.03544740610639573,0.12520658467634488,0.07898413871852514,-0.14533393798329775,0.13679422870053817,-0.14554234976613548,0.4530828861173691,-0.263787382955953,-0.1309539944494872,0.10202552405959285,-0.19864453107311705,-0.02056931091982239,-0.0271314540318686,0.025249334109858503,0.022308547012725315,-0.2656266069226293,-0.03458201548312997,0.1920894239805897,0.07815410295662951,0.05203233011487797,-0.047116349805992525,-0.1312255532287696,-0.22723593554166127,-0.3956029793432427,-0.32864155308033205,-0.6762916871962407,0.15082498527157784,-0.04952440996096242,0.5307663899550188,0.008483196422899748,-0.03795728594098435,-0.4241641847906845,-0.0343472721497812,0.23066025965445094,-0.044325377791541096,-0.1673143736095673,-0.03360857094311081,0.022311866693221834,-0.05824677189813644,-0.12380238865117504,-0.046152975900459164,-0.10092546932029914,0.13125201340991652,-0.02070500716257119
22,-1.2778696259353182,-0.05326600868872033,0.030329198227921975,0.08511909966505757,-0.07458630869950283,-0.19035999975980572,-0.303395186420704,0.04298582733351399,-0.05426116273026799,-0.3143718933184729,0.09075834128593643,0.05379287847230048,-0.4147268536554727,0.4951405059275823,-0.22029266250620588,0.08552656131215029,-0.45576400294982805,-0.3369807216784464,0.19685124425510833,0.061150024203269523,0.07603376472663242,-0.1092610097119321,-0.01638576306320865,-0.2863514718698903,-0.6105830532620384,0.11028408664650913,-0.36247037688219785,-0.07128840815009159,-0.20451013023167625,0.39216191398932837,-0.26390625392165556,-0.09455131238444527,-0.09068304151775694,-0.11951405976356819,0.3399185257993409,0.21305409240429632,-0.14100462542094475,0.44112404694622726,0.17091969013245015,0.06358943973110485,-0.2162178116649498,0.43613686337738405,-0.29658027516439,0.07557914325583652,-0.1537476372455771,0.1962664916199006,-0.26677145470091523,-0.09070962598471591,-0.2328991103603493,0.26356961261108264,0.06662328265421624
23,-0.243762846675632,0.140102708696039,-0.2554462031970896,0.15351957106543054,-0.029998999461075468,0.15953084651005214,-0.04258742642496032,0.1585196509680424,-0.07364268733712505,-0.007014159949865824,0.12911799332493187,-0.018199412618715015,0.050339207195219664,0.07912490555401966,0.03417937842791602,-0.011529111898415326,0.08866012939763668,0.22097800510886365,0.09424678142232086,0.04820906583632416,0.2985772246244728,0.11116182254173823,0.023743343358878136,0.025562744350582606,-0.13064105721471642,0.10344424942004395,-0.152530403059323,0.01593188716617972,0.02215473933346519,-0.00556186088385355,0.0404865812684951,0.1396636940159391,-0.007929810590198368,0.11688473549253188,0.00358537350015302,0.01869304599728689,0.10382506280928429,0.02182689069370194,-0.11967735149856171,0.03628090219851412,0.035301780569765406,-0.032778151628054045,0.1292917009075074,-0.000995305595081244,0.03984016707491064,-0.06101550448485884,-0.04934918937774206,-0.07863604181789821,-0.21143814829484167,0.1385830764951356,-0.1269586240894736
24,-0.11877508465616914,-0.06473600047969867,-0.20162869520516294,-0.04326872402924425,-0.12433491975284662,0.023755652650819803,0.09518028491008826,-0.09720470049024522,0.21380790843237557,0.1314197730934025,-0.13496450317824255,-0.15248159337615946,0.2197444838393668,-0.16712051114137863,-0.12220379645162478,0.06982363353722926,0.12293913138772034,0.08697612053122263,-0.004105811327260558,-0.02393162744834066,0.0622848158715778,0.030997290921583945,0.05340639732651975,-0.04740784698728453,-0.013854749870542098,-0.09940125633146372,0.00489167508105328,-0.07899767381397986,-0.023505840396865166,-0.07985353838289808,-0.10120611726859477,-0.021051884114043108,0.11695201500454969,0.15084595405760395,-0.2137493825371861,-0.08198649421400818,0.10497685962865232,-0.13307682648360525,-0.03032647467890135,0.04410955234195868,-0.08556398021102825,0.015694224037928278,-0.0870384322672308,-0.044891313861871,0.06803188726091258,-0.08422910238854064,0.05469682491295847,-0.02456965730477178,-0.03842348964965496,0.017637491454239537,0.13935478618829458
25,0.8042407519492218,0.005717594734722585,-0.024316536369904936,0.030616505169414693,0.0607684667204513,0.009062931461472587,0.04985191380870606,-0.06118152931276712,-0.0783937634448797,-0.09805676343831406,0.18762565929120514,-0.14895971229009008,-0.05996699056210645,-0.046614033631686994,0.08387009924464921,-0.032489821453077064,0.14009915653720337,-0.056024758511240204,0.015065031991636101,-0.0727262757051843,0.21494906997747518,-0.09900295532601398,0.048250889002506646,0.06510641292235358,0.03058589106866191,-0.005490672113421272,-0.02044449700978609,-0.024515268486054384,-0.016014610114260096,0.07921606579328798,0.19723985904648067,-0.03428672419106205,-0.0949183203628324,-0.0005300215882408005,0.25808864291416256,-0.1055762629544227,0.15045707988131451,0.14348120070402706,-0.03866646756450194,0.06629196803822347,0.1504783273970082,-0.05926155071155923,-0.032225269582743604,-0.07307334227767953,-0.08136199937521975,-0.014523423796527716,-0.12540736228132918,0.056523801804125584,-0.05934108338731391,0.02279630670556935,-0.10216624132536274
26,-0.2812044377313489,0.05379414307928298,0.08780101191028383,-0.19493468578503018,0.034175960715314396,0.10275412312267802,-0.16331077645275321,0.16849631355276348,0.009407189085417107,-0.07736579666043934,0.007254919727497255,0.05179187778878582,-0.0034254734673866962,0.07202333308213668,-0.09437723531174383,0.017906780077801082,-0.14236912402881335,0.00483621984397058,-0.11292919005808964,-0.05942698556256939,0.11272623994992835,0.10312495510373253,0.03775826054443688,-0.12249702420555475,-0.013643557189434078,0.08376659202100396,0.044814855229566034,0.25535864635290634,0.027253939471823415,0.0026494125504913455,-0.03170665807083312,-0.009251521135908115,-0.0007252501983768051,0.06933086865739171,0.0512493640987279,-0.052621818486928346,-0.1291758942135091,-0.13759462412454873,0.05144180842958087,-0.11777632975554855,-0.21375629021031206,0.031627393746450815,0.21753448993515187,0.008669121799903519,0.056970953494926584,0.030056673146709994,0.019005608856280682,0.12170693441950788,-0.014483512706654624,0.01799046507836329,-0.004738567552380374
27,-0.1177739150165126,0.006765455908232181,0.2573264153192738,-0.13594780044033283,-0.14840040912728328,-0.09363257969169501,-0.062045083700012243,-0.12764339420876888,0.07388244583639866,0.15574630946630727,-0.03217959246659743,0.11270166187015244,-0.024127651015391136,0.34497000652962856,0.06345534433578946,-0.12008621689105883,-0.11851720589969682,-0.15082903417771046,-0.1485934079914286,-0.052135012927603586,0.1462750110682162,-0.16658535447308365,0.003992205211458243,0.012622988065108075,0.122085053678803,-0.17348716606352715,-0.24396939628103662,-0.2831249646892938,-0.00658315472559328,-0.09396590683695398,-0.053144907946664544,0.11327471372984785,-0.08600501043454523,0.009259160059894368,0.14499983832782798,0.1352329362528575,-0.09260338640393752,-0.14449933527711928,-0.12026065811784718,-0.05848691705510336,-0.10941151801192077,-0.09329796665501389,-0.1809871241635848,-0.16427944219108787,0.08937417064591392,-0.03544495112487248,-0.33215862056872963,-0.19213976964951093,0.14999716264462562,0.03595745454195591,0.07340787475520553
28,-0.6202071755514788,-0.045436983901277546,-0.1782578103201939,0.088778755469145,0.11894439317421399,-0.23470323772115975,-0.10650835343723024,-0.07189286757225807,0.16543859849422626,-0.09039265918751938,0.008898368431811306,-0.04954536757002178,0.130644998569051,0.05492551456358309,-0.08342042561623425,-0.08189114886149601,0.10814274447562484,0.04147918051646069,0.055072782443711846,-0.05397901339247303,-0.16182421199187305,0.004390966650001584,0.13553746766549743,0.0026463548074302694,-0.17052689545703106,0.26993899013995964,0.09313024811810211,-0.2775871136545648,0.15399071591024768,-0.08199353713964186,-0.11093580096721858,-0.17018869720091837,-0.06894274249749197,0.142048811100781,-0.16965824390839654,0.3074649096026817,0.11319856101764586,0.15524903351903038,0.1553495378895938,-0.20973888792263823,-0.08622054111604069,-0.06832365979311907,0.17180779010561759,0.12097987236083409,-0.06739315478127747,0.06934387543719527,0.11130228407720734,-0.26268521115069504,-0.2259694265908716,0.2409569293101396,-0.13847292669662217
